sensor_count,edge_count,cloud_region_intensity,data_volume_gb_day,transmission_freq_hz,model_resolution,crop_type,operation_days,solar_powered,total_co2e_kg
16,8,0.5285591460734052,6.744661300780578,1.2600810941628877,0.48802407073231613,rice,49,1,431.99183138522704
22,7,0.4519541048310416,2.683073471699169,8.186796574902935,0.7155096193610648,corn,58,0,974.4273589807176
7,4,0.6068468077110502,2.994454649057554,9.395810301034842,0.6478607041827478,rice,146,0,3554.654138260181
20,4,0.22857405525000352,34.45291041064782,1.7306950936867769,0.9748484187798749,soy,196,1,1427.4440667842587
47,5,0.8823567536487752,1.634394415597571,4.627658973779646,0.2250135168843085,corn,128,1,1630.360195354784
22,7,0.13336785302729257,7.027497368251327,1.021327941747867,0.6161673819094451,tomato,93,1,196.6383718233793
7,8,0.7548379700226513,1.7210622855815179,3.392060930722677,0.1569161470620826,tomato,135,0,1163.9506572657772
33,7,0.5549815889085097,10.891550068761022,0.6519124498505043,0.8271265768373799,soy,196,0,2508.2163947557247
49,10,0.25812653511465855,17.473742246468195,2.6462007336462534,0.6546801999259838,wheat,129,0,2265.2862901969675
44,10,0.6838237505612549,8.962680610999474,9.902246447225926,0.48554093439328416,soy,222,1,8459.459177185416
15,8,0.12180876132551116,4.864121499933756,0.44698806994669715,0.8220120891795515,soy,158,1,167.41500525877393
24,4,0.7082551592814657,16.00480915000186,8.589824327857087,0.5095023476424204,tomato,343,1,19549.10201375035
28,6,0.5514874389065615,4.374978690524292,0.7754483249632945,0.30500748578210246,rice,363,1,2535.7471929239873
14,5,0.14413777063694136,26.958235134484905,5.290440314242485,0.5252506849993033,corn,250,0,4937.9672842765085
15,7,0.1175797286285147,4.659552110644327,4.52174580448103,0.16374861697360527,soy,216,1,305.4665535682415
13,9,0.6882108834209931,3.8512838509992933,9.315615045546428,0.9080749986754487,wheat,40,1,745.2970281004837
50,4,0.29899552052826156,40.09821229196013,1.9912995729886107,0.757862537261015,soy,239,1,3250.797227014051
38,6,0.8059065731521314,42.02350860403288,1.7976404717809717,0.7842842075935249,soy,157,1,5064.983569687497
43,1,0.6977620678756496,4.613674171956229,7.487392171589756,0.887043973616598,soy,127,0,2746.1307548821214
42,8,0.6434617080100586,39.20722048646532,7.257469011530439,0.8124153299335752,soy,296,0,45951.521011977726
48,5,0.2868151447384333,41.425428058810354,6.992118523157496,0.4886673312280958,soy,44,0,2324.8621464036523
7,5,0.6526028411683753,5.218584500608016,0.2622450346076349,0.20677276137290468,rice,117,0,517.4397083691504
45,6,0.8559255318376089,31.081212637506535,2.6003369075623617,0.43602830198285747,soy,290,0,15785.587211593609
5,3,0.12782585921498357,98.1250191517352,8.399111883365139,0.94067624294175,wheat,340,0,27346.846329479216
25,6,0.3272382457030311,0.28529929873223964,6.00898035644627,0.9541814421082417,rice,202,1,1090.0927463067815
31,8,0.24947142564235503,25.734448435368147,6.0223470124010845,0.791083778971416,rice,207,0,9607.95644235402
19,4,0.3842626142405667,0.1,2.959870137442712,0.28398752476424877,rice,354,0,1369.7252210869253
9,2,0.6809827566258545,34.28445312841882,2.6024707124809217,0.2750048726177446,rice,61,0,4835.058611421596
11,4,0.45310619421157855,2.537909136941322,9.46560232529453,0.8917943597926483,wheat,191,1,1821.413519571369
42,2,0.5351210152022093,25.347139187020126,7.2778250332532695,0.2277243307100123,tomato,111,1,7722.53494142218
17,4,0.31703165486659096,3.610278685886198,1.2695343119005735,0.6257237295992403,tomato,190,1,556.9144005424349
17,7,0.17009587702403545,6.0539945596288565,9.377131714495494,0.44042651405116107,wheat,334,1,2019.400207629527
47,2,0.27689360159706927,5.5403528441809105,5.824119148028731,0.3718099071650589,corn,230,0,2600.863166145165
9,8,0.780728256055689,6.460901552752505,3.334290307203924,0.7096438231092824,corn,363,1,6329.301917728367
46,3,0.5620544178303989,31.54946165879243,3.9719973245495845,0.9636121689867441,tomato,199,0,17873.78531639669
47,9,0.37129037221764866,7.574742388162262,7.25431969901583,0.7998703644162687,tomato,319,0,11279.553530609383
31,8,0.7214200844752494,9.389099059447252,3.7633502442091498,0.5375463337913986,corn,87,1,2315.067274899505
10,3,0.10478881758667244,0.8652074723300253,5.787869246386952,0.49664035738199475,rice,137,0,254.82903834201028
9,6,0.26580742473402785,9.381279715544151,7.105284466987401,0.9168977694901481,corn,122,1,1592.5060876170537
15,2,0.2455876809487384,4.346359546250275,1.9545545980623393,0.6202963886263786,wheat,288,0,1001.7973888005166
30,1,0.8875598778429888,6.029865170010832,9.44247062093925,0.5469751207595758,corn,202,1,7138.338845964776
9,10,0.6501837950338463,18.564890243828238,3.562371541582663,0.7145522825782807,wheat,104,0,4045.51366847432
24,9,0.575118045930271,5.189152697783523,4.194328196012067,0.3134384354165738,tomato,88,1,1244.1287707345793
7,2,0.05423722050030197,6.74774852200526,6.985445164310339,0.15736193881739172,rice,159,1,270.41940598700654
28,3,0.20666350177637877,15.566905562699771,6.088242108788254,0.8696002964368096,wheat,81,1,924.4130457480699
3,2,0.5902100990271165,6.069308066044068,4.401758249554853,0.6465355306295112,soy,264,0,3692.2814094406694
36,4,0.3727614275094159,17.29375204178386,6.497770660967614,0.24838939110256195,corn,315,1,9404.328332010573
4,3,0.8356383261272018,2.9843811351093374,9.028380247412874,0.36824313385067253,soy,355,1,4611.22496289199
11,4,0.7000155862704942,1.2624876354827423,8.00303588283754,0.9909401613305777,tomato,109,1,1109.1139267206968
10,6,0.43027646188350194,4.475914386105246,8.242765840537782,0.6709812692172897,tomato,177,0,4180.168390416925
42,2,0.68708773090753,12.541284220383218,2.584825677264562,0.6725009268704102,tomato,199,1,3977.6246713704522
4,9,0.8790936752522883,3.7983020696515744,4.194614089627079,0.16494729688784981,corn,196,1,2125.960083508208
23,8,0.44183370099625,76.46341169838881,5.538637597398939,0.9720925608195387,wheat,182,0,25043.126699699347
30,8,0.5961470047052534,16.25922102477462,0.44286400079566784,0.9035046006028485,wheat,103,1,1016.4145444063089
27,2,0.8308649228021009,6.471862375179681,7.698152011592869,0.5930041980368984,wheat,67,0,2925.8731028783864
35,8,0.2613734627307473,74.73186574783513,3.2353107807264743,0.37845002480578616,rice,165,1,8401.533488586943
41,9,0.8035742266163366,7.025775107473631,2.826678184332102,0.7282497055474825,rice,60,0,2833.603349573488
21,2,0.13291300075703527,0.16406605310356728,2.5936608015521077,0.8500369550246822,tomato,51,1,58.89833595096541
42,8,0.6011809449994996,9.82412498080123,2.834509274935224,0.8075092688409281,wheat,206,1,3357.4411624247828
17,4,0.7154124317974168,18.81635415285293,3.380810306746165,0.9793426348430909,corn,318,1,10813.889670819448
50,8,0.5724152863645622,5.115109695978258,6.0486407562035165,0.6731698588002483,rice,211,1,6296.020839249989
26,5,0.47120458352966155,1.6611841234198914,5.836069653678732,0.3891028884029788,rice,37,1,312.9379819147118
38,9,0.5747450349368332,43.7779459580805,2.5578618242651516,0.5481348517616803,soy,312,1,11001.264812910122
44,2,0.1789141524625279,8.221945201844733,2.0650363414555017,0.8346854511555548,wheat,259,0,1372.7130400741376
40,4,0.23323510378068557,19.907187786334866,8.263755542523496,0.3388083284938397,soy,131,1,2170.7421028997783
43,3,0.27941444236289065,28.27232216732616,0.9281406534259891,0.3082674294495923,wheat,121,0,951.8060808673824
28,3,0.5581124395355325,12.877314240403193,5.128715589168074,0.7523511222938236,soy,332,0,11683.903803271987
4,4,0.4256159126833099,11.57696527366192,5.206088181018572,0.49998468386386974,tomato,189,1,3545.9319431701965
26,4,0.2578044661129636,10.274247113746219,5.741793931309405,0.8349133556707503,wheat,77,0,1177.94281240349
10,2,0.8003879323228932,43.32088113211362,8.85661550895545,0.22931522754309003,wheat,124,0,30653.900810897634
45,8,0.36783356424923985,5.878696452564694,6.239515487007583,0.40212681683446605,rice,118,1,1897.9091687816453
13,6,0.42912696134540745,21.566086819912112,9.736364028713986,0.3412899159310911,wheat,164,1,8196.20671141957
13,9,0.39824591506664536,12.205799284708526,8.713659480403926,0.7280813332596462,tomato,146,1,4524.680144197007
14,8,0.20465151198523973,1.7730946853200185,2.1481878546126283,0.7833962919939845,rice,213,0,1007.3943502813992
33,2,0.6718829631156984,18.543138389988027,2.4125919189427862,0.5104024262979007,soy,138,1,2053.8900806657907
29,1,0.43118952292852925,27.593029952051065,3.4483965850157907,0.5302264387590421,corn,245,1,6682.890807583599
48,5,0.06381854340881069,7.1073433979377185,3.915752636386233,0.21882869451021653,corn,195,0,499.58764400006925
22,5,0.8694116470058275,15.111840095044387,5.530398207956647,0.7316452844317471,corn,345,0,25315.542657261434
15,3,0.7433990698561016,8.704713055771709,2.325893816330492,0.9930858702393227,tomato,308,1,5581.719228783107
4,8,0.6650254509780328,0.3601928558501683,2.224229465956543,0.8001296567486285,rice,141,1,1025.6628624409839
2,6,0.7887280899407496,7.201440070648965,3.8145181837234277,0.3008010908688653,corn,44,1,766.824739973647
20,8,0.8207861655647177,8.212499235870727,6.7205591090143075,0.660810465634812,wheat,226,0,11467.166414973504
47,2,0.3368662504267728,100.0,6.881568005348788,0.3654611295978276,soy,143,0,22397.743480358382
27,9,0.5693148766541939,15.73047381195507,9.761191283662855,0.12715889762465468,rice,332,0,35853.87588558331
45,3,0.5674866378247551,3.255301270610528,2.0249519237842186,0.2618405700902502,rice,166,1,1295.8952190597595
6,5,0.2772047184890074,8.769289371858568,3.9291986594179504,0.19233421503745723,corn,127,1,788.0653447941139
6,5,0.2386594137300071,1.9396138365157067,9.646810301892666,0.27633929821137476,soy,144,1,403.70520937496235
42,9,0.14682116659616878,32.469063894519515,6.900397417912856,0.8160439793041031,wheat,320,0,8114.035345438453
7,3,0.6104170665289849,32.94413740263646,5.9231929696953705,0.3635489206273885,soy,67,0,5457.449060421768
4,3,0.713781142376163,24.009337456819885,5.396920867962068,0.7813359558506007,rice,351,0,41829.61430923997
21,4,0.6968100325894533,5.361766459183941,0.7560282909824293,0.9539762993584937,corn,108,0,1370.3722356326366
47,4,0.3188340706072282,0.8293272630099299,8.933844714350288,0.6168458035609972,corn,314,1,1577.7304422275322
35,2,0.2244708728954219,6.574131101511008,6.255426648935662,0.5368680478090492,soy,212,0,1769.7326910594375
6,2,0.4355720516864286,34.26620727349915,5.717102411872413,0.7751144580312374,tomato,221,1,13899.83403574101
43,3,0.514791441204434,29.78455863828264,5.395463932875105,0.18738112590378103,rice,98,1,5633.751789896435
43,5,0.8312240587732724,2.4180372154485044,3.919750159003796,0.48539087873639664,tomato,272,0,5602.239531589442
41,4,0.793599681132946,15.50469302159305,2.547392248917567,0.5489421354388546,wheat,247,1,5333.388230580632
46,4,0.8286495816065536,8.69970521870488,7.553464531359508,0.8479461793585399,tomato,191,1,7605.751140902511
13,8,0.7727230273655827,15.843932598348747,5.0961656100988595,0.8327958942081695,wheat,183,0,9751.237118890953
49,3,0.8698940237708646,16.43048405624115,0.3403613833599139,0.863438823864983,corn,230,0,4340.893456292776
17,10,0.4456749975936988,1.4615757767326687,3.9915459032218608,0.7280856350809316,soy,188,0,1599.9897116901031
41,8,0.09035247281813022,7.406929942940987,9.286107778590102,0.5775002264663539,corn,357,0,2792.1867183827962
30,2,0.12102772732620651,3.4158162197455986,3.739571720847088,0.8450913892090439,tomato,43,1,88.18462509317695
40,4,0.38173472050649165,11.168607496905706,4.132916846247812,0.8859541737297426,tomato,114,1,1686.1737950998497
32,2,0.2690340275820477,2.360585199879995,6.239987269427302,0.5324361333929324,soy,315,0,1537.0345703756082
33,3,0.1944495026569072,5.453310157185679,8.016946363355007,0.9870957170998944,soy,296,0,2801.776527112204
32,4,0.8602232083323513,6.799837553361127,6.6849427159294175,0.8873363124812608,rice,146,1,5482.650653884761
40,2,0.21610665014902908,8.108896900161643,8.500697256498341,0.5594226988792671,rice,200,0,4457.880271993989
38,1,0.8654723814679464,24.20434603091253,1.1405918998199422,0.16235883581239574,soy,39,0,756.1652560494083
8,5,0.696713014273026,0.14148146915597415,9.24600094063317,0.30204284578470664,tomato,89,0,452.04355885789107
42,8,0.5948038213064399,33.64689490346721,9.039315402181447,0.7987587214386563,wheat,347,0,57107.03080225793
28,4,0.6246161160759717,10.9416880142462,5.191966717269294,0.20003883129881628,corn,246,1,6283.25942178713
17,9,0.33175317511025537,14.303519726923321,6.247797635634224,0.5228200596873369,wheat,42,1,877.6587931154188
27,4,0.5994629823495399,2.0253239711651148,2.1289176889638157,0.6443669728942547,wheat,296,1,1837.2590507101522
49,10,0.2086883005390755,13.652708428832677,4.480026432375908,0.8905121455334637,wheat,165,0,2957.876553465822
44,3,0.8470496176555826,7.562622997645057,2.0278309058372037,0.8624024766041319,rice,221,0,6962.22398191474
42,6,0.3065243389665045,2.184112249432232,0.22074481273125413,0.7878501289537595,tomato,317,0,2596.1101499417737
24,8,0.2669085354495108,14.556257170153078,9.809049778202398,0.46692481835007915,soy,311,1,5441.994914267525
40,1,0.6544883784650339,2.2531986294374753,2.5922060105863407,0.22802432890806737,soy,75,0,376.80276015945907
20,10,0.6079814103562546,2.3718282917569917,5.931489980669456,0.702684378602063,corn,152,1,2404.2989555111485
35,4,0.43360408059180944,54.995703718049214,3.0032035849950924,0.2631597602396254,wheat,121,0,5947.675423514482
33,5,0.5875792994871684,10.850409934342629,3.7068455804841385,0.6051830350677542,soy,337,0,7968.798329298315
14,7,0.18556911099672774,24.6127235717659,3.9782178242641657,0.98261036421701,wheat,292,1,3348.816341648265
15,7,0.6223290612916618,1.0326086324791983,3.3511322665162524,0.5952787982265472,rice,247,1,1918.6318998942916
4,1,0.2800190909159148,7.65640290831041,6.374360193640018,0.6810011805344027,soy,49,1,343.41280300640057
8,9,0.2819105801749887,1.8075119807323627,9.609401768615573,0.7098179247245564,corn,299,0,2401.399927350802
23,7,0.18785294470221686,3.032376884080048,4.286917865412325,0.8473495219079544,wheat,218,1,702.2124849465672
25,10,0.3325205647807399,21.943034361438425,9.733293913818597,0.4914826102963439,corn,121,0,8866.336354765612
10,5,0.33156340126462885,7.173757608415284,6.678304576210487,0.5477589109472479,wheat,178,0,2626.203765623705
22,7,0.43605215994692886,81.23725396226538,6.07175481401507,0.25837481253213096,rice,179,0,51402.036629287046
31,5,0.2118565789663971,1.3694391950493343,2.371801414137431,0.6532118989637519,soy,129,0,384.2305050737372
13,9,0.21405640573495138,7.897288924415091,0.6301441382879088,0.36618220569195026,rice,335,0,1416.3192887886942
18,9,0.5104777859137442,4.663207160751918,8.519495768147996,0.5568622739998297,soy,338,1,4100.916575157622
20,10,0.15954579396990387,4.186907878518244,5.740236658378746,0.789901474158908,tomato,47,1,233.35904603587556
26,6,0.6355624567905099,3.673239127381611,4.144724210386395,0.11581291421378795,rice,344,0,6849.63975894529
19,8,0.8523550569832071,13.71944109121911,8.119861253562746,0.6075239739259358,wheat,165,1,9712.21613696289
38,4,0.4127762784147215,3.7311646172972894,3.1064932453906104,0.25610051557962077,wheat,298,1,1426.1118219154723
18,5,0.8159395161780753,15.70835950059378,7.8363889423889095,0.35144500580546834,tomato,292,1,18599.061437746288
23,8,0.13356910245698478,7.488330898031258,3.280310390222564,0.13124195207829814,corn,231,1,789.5296584095063
20,1,0.08651398326929788,14.665310685219772,9.208890982855232,0.252516484167312,rice,279,0,3539.815332571184
10,8,0.663163545886764,3.086427018548237,2.6804007776935688,0.9879664539584366,rice,258,1,3355.115065075315
35,1,0.6968683370342721,36.19861130669955,1.3764036216281368,0.9986704850793807,rice,316,0,14704.582493048965
13,6,0.7665995048208887,24.06721894140697,6.98126898678577,0.7478631279006828,corn,172,0,23890.710645994594
16,5,0.09829502663998421,12.28167622400313,1.629309683394643,0.6506711692940742,corn,278,0,787.4844844647655
40,5,0.710370996713306,26.22213055436786,9.493681139839566,0.7993062577893385,soy,359,0,43444.18312256979
48,5,0.3700579228770945,11.37676697450357,6.555895568776272,0.9068988449666455,wheat,348,0,9804.79564446316
34,5,0.3078369877798688,0.10238649282510327,2.3093757521839753,0.5673745536088673,corn,79,0,383.89078157262105
46,5,0.1970703331418024,10.799588169580616,2.088980523920002,0.1317555994759311,soy,197,1,683.4902487035762
43,5,0.896613391837148,7.462447234781366,9.238826516165096,0.7384562385220474,corn,201,1,9927.981772163164
25,6,0.10411405092103408,6.99976371008793,6.0789712705860595,0.9861422518651802,corn,239,1,872.3326407811442
39,8,0.7529568124167996,18.371314854881405,8.937466330717495,0.33224766037476516,tomato,247,0,33463.270102898634
18,6,0.5935702701669484,2.432440313635414,1.1031418232534063,0.51711900891499,corn,314,1,1609.760143453893
24,7,0.6748183776225871,39.0717440716441,9.253996563596182,0.4251469609461531,tomato,208,0,53469.73178276781
28,9,0.654959551933527,18.12735714786421,5.20097307062889,0.4514207448068771,tomato,265,1,13356.567730655757
49,10,0.7796693123122052,10.111716558134042,6.6845507413971745,0.7492599944878212,rice,332,0,31129.884875708645
43,2,0.20622325937769204,6.139156112712473,3.7293818399412655,0.4405639507804451,wheat,64,0,364.3927571185694
25,8,0.05070092430948257,33.68656482122339,0.5923440797362561,0.946975712912854,corn,245,0,577.1080710607655
33,3,0.5587492156867763,5.269490226356237,9.57976644097695,0.8106926083872044,tomato,153,0,5413.226945806051
11,2,0.3507798434248338,63.40199291855758,9.945988692755712,0.12488232257892562,wheat,334,1,35681.286345659726
41,8,0.15521923144956704,13.616418432878799,3.6461039407556695,0.8366939938303523,soy,215,0,1913.9424130111215
29,1,0.20821794098860302,42.11288355326659,9.438735429590045,0.7955716801947927,soy,232,1,7946.312627361062
28,9,0.33198691559033944,4.857524043271942,1.6780951833246807,0.5648443555431102,tomato,283,1,1784.6043664619995
39,8,0.10969836525369775,43.82528792826463,1.5476898121360967,0.5471356570717723,tomato,111,0,1048.0152138854564
33,10,0.09837622180918323,27.92795699855164,0.7320452882517057,0.851974213120258,corn,212,0,936.6356756131149
5,7,0.8286223166075776,2.3842894832864756,3.9133028064339235,0.48230676024673147,soy,289,0,2800.166223275152
16,9,0.31528733695064176,25.36911739046563,0.5239701995658101,0.2435161089639686,rice,291,0,2790.9840768996232
10,2,0.8848960928525472,15.79936853977356,3.947177238939355,0.3816089495641294,tomato,106,1,4356.531805573331
38,9,0.8697119570808399,0.42927095236740553,1.3847658960680325,0.3386821630217404,soy,311,1,3364.7426646321387
3,2,0.17118558997804673,38.59351548688899,7.305547427934001,0.7129531266863053,wheat,84,0,3440.406332543218
11,4,0.6576856574617623,3.0495480509064774,8.333793130714744,0.2609860150367608,tomato,119,0,2312.5267470434665
31,2,0.5606841557580089,0.943838870669734,6.878466462535084,0.6802951927895263,soy,317,1,1202.852721732903
36,5,0.6370500121393806,1.0622508833649025,2.0057410302091228,0.5193702525373857,wheat,237,1,1606.0989985663794
26,8,0.13176235001230358,2.015439567267147,7.66871508088665,0.8556948364706036,wheat,212,0,715.3862742207435
44,3,0.21027606683937433,25.840980523643555,2.4957524701357165,0.5364988688957212,corn,217,0,2822.0379657569156
47,9,0.11514286223324927,13.99694881754344,7.595126481088307,0.9368235411124446,rice,355,0,6527.7965147845825
8,7,0.5635140744345105,13.877130402518572,5.674408351389013,0.9104222150970289,tomato,106,1,3563.5467964752766
48,7,0.8886024144717275,0.10110874808487633,3.667758450395806,0.26675882119362054,soy,130,1,1215.9106463953087
32,10,0.6211868570092502,10.114871955636753,0.8358402877825609,0.7175497171166952,wheat,194,0,4051.1709515905486
33,5,0.6541473047686402,21.28650045663023,8.27526758856045,0.2931622742086977,tomato,314,0,38876.6742328528
6,4,0.8868972853117889,7.85492052788104,9.396589555061455,0.8409738756074119,rice,214,1,11621.50416195786
32,10,0.6263098210460267,3.811870744242159,6.659511882226375,0.6721508390829122,soy,273,0,6947.293125752947
37,6,0.08415433673419978,6.8795687082997885,9.645451125367694,0.3647059248534861,wheat,304,1,1269.2090823023018
30,7,0.786954760728108,19.07553158853067,9.341180079010869,0.3242112655451558,tomato,329,0,50549.59944062824
6,3,0.35997654682197683,1.2281756981429255,1.9468893996367327,0.486619889540887,wheat,184,0,477.08466838028033
27,3,0.053709078287508066,2.040171154072515,7.312392273633537,0.8206506743150179,rice,183,0,318.22527730376993
47,2,0.48114905092669746,2.8015389776225805,3.493698889557508,0.8165454481355064,soy,57,1,277.29758349906723
37,3,0.8464627507448241,1.538519903624803,4.875686088295695,0.13003860299944192,soy,56,0,516.049057727318
8,2,0.2687310841157357,17.345040547439446,1.5704973460573086,0.3720584939238101,soy,193,1,690.6681097834373
49,8,0.4677861970949139,0.8433900779146416,9.747819501148467,0.48056586712274585,corn,281,1,2964.126833470618
48,1,0.1977103546150321,7.918494709420006,7.2616476933810095,0.6270238120998188,soy,311,1,1896.0183047627718
10,7,0.09903877091647409,10.387683008823704,2.66981618800005,0.23457430793322914,corn,167,1,291.5710090462121
41,10,0.11846320470614621,11.149679599544873,3.715345429990167,0.4017547184760323,soy,221,1,749.6790572957093
21,8,0.6679592700671522,2.568273309461885,4.225406785361016,0.8970373185111629,rice,303,1,4603.603807697188
31,5,0.7844633001308268,16.62434507391902,7.475589707714259,0.5288927620722846,rice,137,1,10952.296771456744
23,1,0.17180401336461743,41.800079237610504,9.257046970429075,0.7697289034390955,wheat,83,1,2834.6203400152995
40,9,0.2950707826388984,23.31651268306383,3.2150798897127317,0.5363006558467059,tomato,339,0,9786.567359024895
50,1,0.21577504749810322,53.807688887956296,4.725528382715916,0.5184843187604172,wheat,213,0,9154.078159933288
40,7,0.07282741038746374,48.72902462577605,5.932482520774178,0.6597329725751536,corn,82,0,1529.1480738155658
47,7,0.5204166644039361,1.6508109918238552,3.934046580010756,0.3334280609706558,corn,114,0,1631.3762503779203
48,2,0.6449338446170004,8.128074799850419,5.042309052333487,0.32482188937562495,corn,139,0,4138.061761475571
6,8,0.6006958587523099,34.143350970083304,1.0579705825719998,0.990418469402448,corn,97,0,2692.3133713311345
14,2,0.37984551520691046,0.931462079368244,1.6775762028139405,0.8820928083873001,corn,176,1,578.3614439907382
37,3,0.5217587090489195,4.081064446215422,4.01161147094423,0.7639794068046801,soy,303,0,3650.8117955500024
30,9,0.12998441064079097,3.836743777904883,9.149475178693754,0.22343008514997992,rice,277,1,1513.9928742497586
4,10,0.18115816091428177,1.13084967085288,3.4942310994005914,0.12720224006629,tomato,338,1,291.6794592315829
6,3,0.8420254266200359,20.0075991405232,2.4986782932415315,0.2578712537773837,corn,310,1,7413.01744122655
27,10,0.6972815856469123,19.46013371705415,7.42887934627191,0.9439578680567681,corn,134,1,10664.494706676613
32,10,0.8343282314513922,23.78788236685011,9.491352530600016,0.834660793224089,rice,49,0,12093.184794872583
10,8,0.8291782418244622,9.68594685542081,4.591777047018411,0.5707684112397188,wheat,80,1,1803.5717087753617
10,2,0.6019837245415796,9.160609237822088,0.08704095071626386,0.9719025322315396,soy,296,1,1142.9086972380676
8,3,0.8390028508953404,41.84964890916419,6.881805165424705,0.23192389261207091,corn,144,0,35277.43846613601
29,7,0.4041984876200937,1.221091490522075,4.151192955359833,0.6032353960054332,rice,272,1,2304.796155667005
2,10,0.0530738080671998,12.721906758987815,6.736781720625537,0.26489991375883887,wheat,183,0,715.4285708572583
30,9,0.10318544846923547,11.489140258963184,2.777887441776206,0.37578574432387535,tomato,330,0,1896.6971044328618
25,5,0.14306422684569292,46.56558011158442,0.0250790300258072,0.9461215170669031,corn,200,0,494.71400849178957
24,3,0.13105043520543122,42.50931400971605,3.4456176912372922,0.8814506648938152,soy,332,1,3106.240665903868
35,10,0.3489470322227239,5.393764122806316,7.048218633786803,0.1916189070675275,soy,114,1,1065.818753362264
27,3,0.646080186042954,50.428627744785025,3.9317397168088832,0.32458942500484467,soy,291,0,27240.963864332854
37,4,0.7220514856104208,10.205448333769956,2.1925222223926064,0.6350567226238455,soy,206,0,4517.487262237453
39,10,0.551681283192931,19.534140566274296,4.640604634476881,0.15521750860674197,corn,93,1,3660.381514681522
47,6,0.17447074837343263,40.043069284627386,7.523732884460556,0.5950761826162937,rice,108,1,4140.744086615603
41,3,0.685716361825949,14.202958042661741,1.195211434836268,0.6260422922146096,soy,135,0,1838.4048621849372
27,1,0.35158163126695907,16.197908477876876,6.917828584432832,0.36187046319741356,corn,82,0,3549.7833196394595
26,5,0.06104434637102681,46.42091453437835,6.67377289401567,0.36381068211261103,corn,344,1,4215.949411805917
13,10,0.28850032745283694,11.2244739596354,3.7080080589710285,0.3061713418930637,soy,101,0,1099.5489767828763
31,5,0.33101047101983117,24.381263438732844,9.703391577603565,0.9421087331764385,tomato,230,0,18341.134565132405
8,7,0.2831087049353875,29.045681010121903,8.947158289504035,0.4499840266291697,tomato,221,0,16503.61010908082
47,3,0.7400896302094477,3.2102273934120245,3.1622986465398966,0.6267421568025013,corn,211,0,3546.048585213007
43,8,0.6959374379549768,4.026222420781712,0.311879842845037,0.37141711682816314,corn,240,1,2821.3470479838547
7,8,0.6412192258507453,9.683406596436821,3.0837397626440217,0.7323976039734138,wheat,337,1,4328.387482849091
40,7,0.1681543167354255,17.23119628186013,2.0480147034678917,0.1912971439527783,soy,355,0,2175.547889553397
7,8,0.7366588232503397,25.533920510071837,5.47297188856188,0.16447738878519758,corn,323,1,19611.535531787857
37,6,0.6255995674138252,0.789867827800817,9.187525467400365,0.7698553845236976,tomato,184,0,2512.9776775961855
6,4,0.21561203350918312,27.72523424647486,8.703504762865178,0.7540011624838149,soy,274,0,9851.76242944269
25,8,0.600879840739289,26.282626625175975,3.0589857274926024,0.338501202526596,corn,92,1,2980.011675221185
34,9,0.4609848948531289,20.61604378713671,4.286546738022815,0.4195420414522195,tomato,326,0,15991.351126097241
37,9,0.42344755257779126,3.5213363884185918,0.36638544859658506,0.9615344511995401,tomato,95,1,856.6436621543505
22,3,0.14530468895153048,32.27532453509834,5.442090912983846,0.1938972654957829,corn,68,1,1228.7816919544211
47,7,0.49055863446839054,0.6954802673041085,0.6346164325272379,0.26483235989200393,wheat,308,1,1956.8875872829951
39,1,0.13494203762650908,0.7756099556308991,9.386123056124767,0.4870345284759099,corn,284,1,371.901705494598
12,6,0.18961537916612664,5.522996548917602,8.66947141468787,0.35388901544997264,corn,76,0,782.9767904208078
34,6,0.16266436713354832,1.7856275924462486,2.1426620767485924,0.6841076937689864,soy,354,0,1052.5222882045687
37,4,0.8609920372095065,0.564424149781868,6.993987429940593,0.721541550652016,tomato,67,1,828.7893408212261
18,10,0.29213498687730655,14.87793284042236,5.680635803950898,0.5737492755010857,tomato,46,0,1357.8986132771747
38,9,0.35192367505660654,30.034844701832963,8.013775767449314,0.6500775712624929,rice,351,1,25680.03681448556
46,1,0.32376851535163065,28.051746900415118,4.757045415408449,0.4900787488183104,tomato,104,0,3710.643271804337
42,3,0.8135128784014223,18.22219459440989,1.9185279346871142,0.7843485283526495,wheat,108,0,4318.212958222438
39,3,0.5285210246346552,3.235367657079404,6.398794157828195,0.13788864806164278,wheat,296,1,2726.904369755602
33,9,0.831285914093315,2.8057111250768068,0.8037229896324541,0.3816022029902928,tomato,234,0,4861.221119572949
15,6,0.3049361699537112,50.687166009327136,5.846295323693053,0.7159870372554047,rice,204,1,12488.340787571382
40,8,0.14760947326715662,2.409342865696792,2.127835349839111,0.3966805970878442,corn,361,1,1051.5113183126095
19,9,0.5227856848155484,77.69861420659791,6.849679434798479,0.17068175239865452,rice,59,1,11559.15498772119
28,8,0.3437064430215149,41.11657390934656,8.280603574119358,0.4105120856200978,wheat,341,0,35157.32954274832
17,1,0.7316208084671361,9.48290197619547,1.0961377680914426,0.7403452946097969,rice,120,0,1827.5311292428185
17,2,0.7975098975749099,9.487711993246096,4.003285252933775,0.209786378727986,tomato,239,0,9211.243371948372
9,4,0.451687484271011,3.924111674902308,7.335482356172192,0.7521682277904891,soy,138,1,985.5535137180433
49,4,0.8756551704726822,10.135104283701223,1.6378669121270661,0.797910144721818,rice,128,0,4900.605052747363
